# gapseq version: 2.0.0 e7b7f876
# Sequence DB version: 1.4 (Bacteria, 2025-12-01)
# genome_format=prot;taxonomy=Bacteria;ORF_coverage=21.57;gram=neg
ID	Name	Prediction	Completeness	Status	NrReaction	NrSpontaneous	NrVague	NrKeyReaction	NrReactionFound	NrKeyReactionFound	ReactionsFound	SpontaneousReactions	KeyReactions
PWY-8040	ansatrienin biosynthesis	FALSE	11.1111111111111		9	0	0	0	1	0	ALARACECAT-RXN		
PWY-8043	ophthalmate biosynthesis	FALSE	33.3333333333333		3	0	1	0	1	0	RXN-20401		
PWY-8044	cyclohexane-1-carboxyl-CoA biosynthesis	FALSE	12.5		9	0	1	0	1	0	RXN-20419		
PWY-8045	cylindrospermopsin biosynthesis	FALSE	0		8	0	0	0	0	0			
PWY-8047	bryostatin biosynthesis	FALSE	11.7647058823529		19	0	2	0	2	0	RXN-20481 RXN-20482		
PWY-8049	pederin biosynthesis	FALSE	16.6666666666667		14	0	2	0	2	0	RXN-20490 RXN-20498		
PWY-8057	pyruvoyl group formation from L-serine	FALSE	0		4	0	4	0	0	0			
PWY-8058	2-deoxy-D-ribose degradation II	FALSE	71.4285714285714		8	0	1	0	5	0	ACETOACETATE--COA-LIGASE-RXN ACETYL-COA-ACETYLTRANSFER-RXN GKI-RXN RXN-20661 RXN-20664		
PWY-8060	2-deoxy-D-ribose degradation I	FALSE	33.3333333333333		3	0	0	1	1	1	RXN-14223		RXN-14223
PWY-8061	8-oxo-(d)GTP detoxification II	FALSE	0		6	2	0	0	0	0		RXN-11409 RXN-11410	
PWY-8062	sulfoacetaldehyde degradation IV	FALSE	33.3333333333333		3	0	0	0	1	0	RXN-20701		
PWY-8063	flavin-N5-oxide biosynthesis	FALSE	0		2	0	2	0	0	0			
PWY-8064	sodorifen biosynthesis	FALSE	0		2	0	0	0	0	0			
PWY-8065	chlorpyrifos degradation	FALSE	0		2	0	1	0	0	0			
PWY-8066	methylphosphonate degradation III	FALSE	0		2	0	0	0	0	0			
PWY-8067	methylphosphonate biosynthesis	FALSE	0		4	0	0	1	0	0			RXN-13856
PWY-8072	alanine racemization	TRUE	100	full	1	0	0	0	1	0	ALARACECAT-RXN		
PWY-8073	lipid IVA biosynthesis (P. putida)	TRUE	83.3333333333333	threshold	6	0	0	0	5	0	RXN-20784 RXN-20785 RXN-20787 RXN-20788 RXN-20789		
PWY-8074	Kdo transfer to lipid IVA (P. putida)	TRUE	100	full	2	0	0	0	2	0	RXN-20790 RXN-20791		
PWY-8075	(Kdo)2-lipid A biosynthesis (P. putida)	FALSE	0		5	0	3	0	0	0			
PWY-8082	glycine lipid biosynthesis	FALSE	0		2	0	0	0	0	0			
PWY-8085	picolinate degradation	FALSE	0		7	0	0	0	0	0			
PWY-8086	(S)-lactate fermentation to propanoate, acetate and hydrogen	FALSE	69.2307692307692		13	0	0	0	9	0	ACETATEKIN-RXN FUMHYDR-RXN L-LACTATE-DEHYDROGENASE-RXN MALATE-DEH-RXN METHYLMALONYL-COA-EPIM-RXN METHYLMALONYL-COA-MUT-RXN PHOSACETYLTRANS-RXN PYRUVATE-CARBOXYLASE-RXN RXN0-268		
PWY-8086-GS	(S)-lactate fermentation to propanoate	FALSE	77.7777777777778		9	0	0	1	7	0	FUMHYDR-RXN L-LACTATE-DEHYDROGENASE-RXN MALATE-DEH-RXN METHYLMALONYL-COA-EPIM-RXN METHYLMALONYL-COA-MUT-RXN PYRUVATE-CARBOXYLASE-RXN RXN0-268		RXN-19738
PWY-8087	indole-3-acetate degradation II	FALSE	14.2857142857143		7	0	3	0	1	0	RXN-3944		
PWY-8088	dipicolinate biosynthesis	FALSE	75		4	0	0	1	3	0	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN ASPARTATEKIN-RXN DIHYDRODIPICSYN-RXN		RXN-5041
PWY-8089	D-apiose degradation I	FALSE	33.3333333333333		3	0	0	0	1	0	RXN-20928		
PWY-8090	D-apionate degradation II (RLP decarboxylase)	TRUE	100	full	5	0	0	0	5	0	RXN-17762 RXN-17772 RXN-20933 RXN-20934 RXN-20935		
PWY-8091	D-apionate degradation I (xylose isomerase family decarboxylase)	TRUE	80	threshold	5	0	0	0	4	0	RXN-17762 RXN-17765 RXN-17772 RXN-20933		
PWY-8092	D-apionate degradation III (RLP transcarboxylase/hydrolase)	TRUE	100	full	3	0	0	0	3	0	RXN-20933 RXN-20934 RXN-20936		
PWY-8093	D-apiose degradation II (to D-apionate)	TRUE	100	full	2	0	0	0	2	0	RXN-20931 RXN-20932		
PWY-8095	5-methoxy-6-methylbenzimidazole biosynthesis (anaerobic)	FALSE	0		3	0	0	0	0	0			
PWY-8096	5-methoxybenzimidazole biosynthesis (anaerobic)	FALSE	0		2	0	0	0	0	0			
PWY-8097	5-hydroxybenzimidazole biosynthesis (anaerobic)	FALSE	0		1	0	0	0	0	0			
PWY-8099	tetrahydropteridine recycling	FALSE	0		2	1	0	0	0	0		RXN-14206	
PWY-81	toluene degradation to benzoyl-CoA (anaerobic)	FALSE	16.6666666666667		6	0	0	1	1	0	RXN-865		RXN-863
PWY-8101	arsenate detoxification II	FALSE	0		2	0	0	1	0	0			RXN-10737
PWY-8105	queuosine biosynthesis II (queuine salvage)	TRUE	100	full	1	0	0	0	1	0	QUEUOSINE-TRNA-RIBOSYLTRANSFERASE-RXN		
PWY-8106	queuosine biosynthesis III (queuosine salvage)	FALSE	60		5	0	0	0	3	0	RXN-12104 RXN0-1321 RXN0-1342		
PWY-8108	glycine betaine degradation IV	FALSE	0		2	0	0	0	0	0			
PWY-8109	proline betaine degradation II	FALSE	0		2	0	2	0	0	0			
PWY-8110	L-dopa degradation II (bacterial)	FALSE	0		2	0	0	0	0	0			
PWY-8111	carbaryl degradation	FALSE	40		6	0	1	0	2	0	1.2.1.65-RXN RXN-21085		
PWY-8113	3PG-factor 420 biosynthesis	FALSE	0		5	0	0	1	0	0			RXN-21091
PWY-8114	branched-chain polyamines biosynthesis	FALSE	0		2	0	0	0	0	0			
PWY-8117	colibactin biosynthesis	FALSE	0		38	2	3	0	0	0		RXN-21101 RXN-21153	
PWY-8118	patellamide A and C biosynthesis	FALSE	0		10	0	2	0	0	0			
PWY-8119	microcin B17 biosynthesis	FALSE	33.3333333333333		3	0	1	0	1	0	RXN-21204		
PWY-8120	&beta;-alanine degradation III	FALSE	50		2	0	0	0	1	0	RXN-2901		
PWY-8121	2-deoxy-D-glucose 6-phosphate degradation	FALSE	33.3333333333333		4	1	1	1	1	0	KDUD-RXN	RXN-18513	3.1.3.68-RXN
PWY-8122	mycofactocin biosynthesis	FALSE	7.69230769230769		15	1	1	0	1	0	RXN-21242	RXN-21243	
PWY-8124	(2-trimethylamino)ethylphosphonate degradation	FALSE	0		2	0	0	0	0	0			
PWY-8126	chlorophyll a2 biosynthesis	FALSE	0		1	0	0	0	0	0			
PWY-8127	chlorophyll b2 biosynthesis	FALSE	0		4	0	0	0	0	0			
PWY-8128	biotin biosynthesis from 8-amino-7-oxononanoate III	FALSE	60		5	0	0	0	3	0	RXN-17472 RXN-17473 RXN1ZN3-10		
PWY-8129	cell-surface glycoconjugate-linked phosphonate biosynthesis	FALSE	0		2	0	1	0	0	0			
PWY-8130	5'-deoxyadenosine degradation I	FALSE	33.3333333333333		3	0	0	1	1	0	RXN-21316		RXN-14304
PWY-8131	5'-deoxyadenosine degradation II	FALSE	50		4	0	0	2	2	0	RXN-21316 RXN-21317		RXN-21315 RXN0-6550
PWY-8132	S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation III	FALSE	50		5	0	1	1	2	1	O-ACETYLHOMOSERINE-THIOL-LYASE-RXN RXN-21318		RXN-21318
PWY-8133	succinoglycan biosynthesis	FALSE	66.6666666666667		14	0	2	0	8	0	RXN-21322 RXN-21323 RXN-21324 RXN-21325 RXN-21326 RXN-21327 RXN-21328 RXN-21329		
PWY-8134	bile acid 7&beta;-dehydroxylation	FALSE	0		7	0	0	0	0	0			
PWY-8135	bile acids deconjugation	FALSE	0		5	0	0	0	0	0			
PWY-8136	NADPH repair (prokaryotes)	TRUE	100	full	4	2	0	1	2	1	RXN-13141 RXN-13142	RXN-20456 RXN-20457	RXN-13141
PWY-8138	polyphosphate metabolism	FALSE	50		2	0	0	0	1	0	POLYPHOSPHATE-KINASE-RXN		
PWY-8139	CDP-6-deoxy-D-gulose biosynthesis	FALSE	20		5	0	0	0	1	0	PHOSPHOGLUCMUT-RXN		
PWY-8140	serine racemization	TRUE	100	full	1	0	0	0	1	0	5.1.1.18-RXN		
PWY-8141	9-decynoate biosynthesis	FALSE	33.3333333333333		3	0	0	0	1	0	RXN-21395		
PWY-8146	cytochrome c biogenesis (system II type)	TRUE	100	full	3	0	0	0	3	0	HOLOCYTOCHROME-C-SYNTHASE-RXN RXN-21403 RXN-21406		
PWY-8147	cytochrome c biogenesis (system I type)	FALSE	55.5555555555556		11	0	2	0	5	0	RXN-20161 RXN-21410 RXN-21421 RXN-21422 RXN-21423		
PWY-8148	NADP biosynthesis	TRUE	100	full	1	0	0	0	1	0	NAD-KIN-RXN		
PWY-8149	homospermidine biosynthesis II	TRUE	100	full	1	0	0	0	1	0	2.5.1.44-RXN		
PWY-8151	cholesterol degradation to androstenedione III (anaerobic)	FALSE	4.54545454545455		22	0	11	0	1	0	RXN-21430		
PWY-8152	androstenedione degradation II (anaerobic)	FALSE	18.5185185185185		27	0	9	0	5	0	RXN-12746 RXN-12750 RXN-19800 RXN-19803 RXN-19804		
PWY-8155	testosterone degradation (anaerobic)	FALSE	0		6	0	3	0	0	0			
PWY-8159	dipyrromethane cofactor biosynthesis	TRUE	100	full	4	0	1	0	3	0	RXN-21523 RXN-21524 RXN-21525		
PWY-8161	D-phenylglycine degradation	FALSE	33.3333333333333		3	0	0	0	1	0	BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN		
PWY-8162	phenylethanol degradation	FALSE	50		2	0	0	0	1	0	PHENDEHYD-RXN		
PWY-8163	cytidylyl copper-molybdenum cofactor biosynthesis	FALSE	0		6	1	2	0	0	0		RXN-21551	
PWY-8164	bis(guanylyl molybdopterin) cofactor sulfurylation	FALSE	33.3333333333333		3	0	2	0	1	0	RXN-21566		
PWY-8165	cytidylyl molybdenum cofactor sulfurylation	FALSE	50		2	0	0	0	1	0	RXN-21560		
PWY-8167	bis(tungstenpterin) cofactor biosynthesis	FALSE	0		4	0	2	0	0	0			
PWY-8168	bis(guanylyl tungstenpterin) cofactor biosynthesis	TRUE	100	full	1	0	0	0	1	0	RXN-21295		
PWY-8171	molybdenum cofactor biosynthesis	TRUE	66.6666666666667	keyenzyme	3	0	0	1	2	1	ABC-19-RXN RXN-8348		RXN-8348
PWY-8172	10-methylstearate biosynthesis	FALSE	0		2	0	1	0	0	0			
PWY-8173	anteiso-branched-chain fatty acid biosynthesis	TRUE	82.3529411764706	threshold	34	0	0	1	28	1	2KETO-3METHYLVALERATE-RXN BRANCHED-CHAINAMINOTRANSFERILEU-RXN RXN-21612 RXN-21614 RXN-21615 RXN-21616 RXN-21617 RXN-21618 RXN-21619 RXN-21620 RXN-21621 RXN-21622 RXN-21623 RXN-21624 RXN-21625 RXN-21626 RXN-21627 RXN-21628 RXN-21629 RXN-21631 RXN-21632 RXN-21633 RXN-21634 RXN-21635 RXN-21636 RXN-21637 RXN-21639 RXN-21643		2KETO-3METHYLVALERATE-RXN
PWY-8174	odd iso-branched-chain fatty acid biosynthesis	TRUE	79.4117647058824	keyenzyme	34	0	0	1	27	1	2KETO-4METHYL-PENTANOATE-DEHYDROG-RXN BRANCHED-CHAINAMINOTRANSFERLEU-RXN RXN-21610 RXN-21645 RXN-21646 RXN-21647 RXN-21649 RXN-21650 RXN-21651 RXN-21652 RXN-21654 RXN-21655 RXN-21656 RXN-21657 RXN-21659 RXN-21660 RXN-21661 RXN-21662 RXN-21664 RXN-21665 RXN-21666 RXN-21667 RXN-21668 RXN-21669 RXN-21670 RXN-21671 RXN-21672		2KETO-4METHYL-PENTANOATE-DEHYDROG-RXN
PWY-8175	even iso-branched-chain fatty acid biosynthesis	TRUE	82.3529411764706	threshold	34	0	0	2	28	2	1.2.1.25-RXN BRANCHED-CHAINAMINOTRANSFERVAL-RXN RXN-21611 RXN-21676 RXN-21677 RXN-21678 RXN-21679 RXN-21680 RXN-21681 RXN-21682 RXN-21683 RXN-21685 RXN-21686 RXN-21687 RXN-21688 RXN-21690 RXN-21691 RXN-21692 RXN-21693 RXN-21695 RXN-21696 RXN-21698 RXN-21699 RXN-21701 RXN-21702 RXN-21703 RXN-21704 RXN-21705		1.2.1.25-RXN RXN-21611
PWY-8178	pentose phosphate pathway (non-oxidative branch) II	FALSE	83.3333333333333		6	0	0	1	5	0	1TRANSKETO-RXN 2TRANSKETO-RXN RIB5PISOM-RXN RIBULP3EPIM-RXN SEDOBISALDOL-RXN		RXN-21730
PWY-8179	platensimycin biosynthesis	FALSE	27.2727272727273		26	1	3	0	6	0	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN ASPARTATEKIN-RXN RXN-21751 RXN-21759 RXN-21760 RXN-21761	RXN-21740	
PWY-8180	acrylate degradation II	FALSE	66.6666666666667		3	0	0	0	2	0	RXN-21753 RXN-6383		
PWY-8183	L-valine degradation III (oxidative Stickland reaction)	FALSE	33.3333333333333		3	0	1	0	1	0	BRANCHED-CHAINAMINOTRANSFERVAL-RXN		
PWY-8184	L-isoleucine degradation III (oxidative Stickland reaction)	FALSE	33.3333333333333		3	0	1	0	1	0	BRANCHED-CHAINAMINOTRANSFERILEU-RXN		
PWY-8185	L-leucine degradation V (oxidative Stickland reaction)	FALSE	33.3333333333333		3	0	1	0	1	0	BRANCHED-CHAINAMINOTRANSFERLEU-RXN		
PWY-8186	L-proline degradation II (reductive Stickland reaction)	FALSE	50		3	1	0	1	1	0	PROLINE-RACEMASE-RXN	RXN-20164	1.21.4.1-RXN
PWY-8187	L-arginine degradation XIII (reductive Stickland reaction)	FALSE	50		5	1	0	0	2	0	ORNCARBAMTRANSFER-RXN ORNITHINE-GLU-AMINOTRANSFERASE-RXN	SPONTPRO-RXN	
PWY-8189	L-alanine degradation V (oxidative Stickland reaction)	FALSE	50		2	0	0	0	1	0	ALANINE-AMINOTRANSFERASE-RXN		
PWY-8190	L-glutamate degradation XI (reductive Stickland reaction)	FALSE	42.8571428571429		7	0	0	0	3	0	GLUTAMATE-DEHYDROGENASE-RXN KETOGLUTREDUCT-RXN R11-RXN		
PWY-8192	Salmonella enterica serotype O:4 O antigen biosynthesis (group B1)	FALSE	0		6	0	1	1	0	0			RXN-21843
PWY-8193	Salmonella enterica serotype O:8 O antigen biosynthesis	FALSE	0		8	0	1	0	0	0			
PWY-8195	Salmonella enterica serotype O:9 O antigen biosynthesis	FALSE	0		6	0	1	0	0	0			
PWY-8196	Salmonella enterica serotype O:3,10 O antigen biosynthesis	FALSE	0		5	0	1	0	0	0			
PWY-8197	Salmonella enterica serotype O:9,46 O antigen biosynthesis	FALSE	0		6	0	1	1	0	0			RXN-21852
PWY-8198	Salmonella enterica serotype O:2 O antigen biosynthesis	FALSE	0		6	0	1	0	0	0			
PWY-8199	Salmonella enterica serotype O:9,46,27 O antigen biosynthesis	FALSE	0		9	0	2	0	0	0			
PWY-8203	8-amino-7-oxononanoate biosynthesis IV	TRUE	100	full	5	0	0	0	5	0	RXN-11484 RXN-22024 RXN-22025 RXN-22026 RXN-22027		
PWY-8204	Salmonella enterica serotype O:54 O antigen biosynthesis	FALSE	0		6	0	3	0	0	0			
PWY-8205	Escherichia coli serotype O:77/Salmonella enterica serotype O:6,14 O antigen biosynthesis	FALSE	0		6	0	1	0	0	0			
PWY-8206	Salmonella enterica serotype O:18 O antigen biosynthesis	FALSE	16.6666666666667		7	0	1	0	1	0	RXN-14572		
PWY-8207	Escherichia coli serotype O:85/Salmonella enterica serotype O:17 O antigen biosynthesis	FALSE	28.5714285714286		8	0	1	0	2	0	RXN-21876 RXN-21877		
PWY-8208	Salmonella enterica serotype O:6,7 O antigen biosynthesis	FALSE	0		7	0	1	1	0	0			RXN-21865
PWY-8209	Escherichia coli serotype O:15 O antigen biosynthesis	FALSE	0		5	0	1	0	0	0			
PWY-8210	pyrrolomycin biosynthesis	FALSE	7.14285714285714		14	0	5	0	1	0	RXN-19070		
PWY-8211	Escherichia coli serotype O:7 O antigen biosynthesis	FALSE	0		7	0	2	0	0	0			
PWY-8212	Escherichia coli serotype O:8 O antigen biosynthesis	FALSE	0		9	0	1	0	0	0			
PWY-8213	sulfoquinovose degradation III	FALSE	33.3333333333333		4	0	1	1	1	0	RXN-17101		RXN-22106
PWY-8214	3-sulfopropanediol degradation II	FALSE	50		2	0	0	0	1	0	RXN-22110		
PWY-8215	3-sulfopropanediol degradation III	FALSE	0		1	0	0	0	0	0			
PWY-8217	Escherichia coli serotype O:55/Salmonella enterica serotype O:50 O antigen biosynthesis	FALSE	14.2857142857143		8	0	1	0	1	0	RXN-14572		
PWY-8218	Escherichia coli serotype O:56 O antigen biosynthesis	FALSE	0		6	0	1	0	0	0			
PWY-8219	Escherichia coli serotype O:107 O antigen biosynthesis	FALSE	14.2857142857143		8	0	1	0	1	0	RXN-14572		
PWY-822	fructan biosynthesis	FALSE	0		5	0	2	0	0	0			
PWY-8220	Escherichia coli serotype O:117 O antigen biosynthesis	FALSE	14.2857142857143		8	0	1	0	1	0	RXN-14572		
PWY-8221	Escherichia coli serotype O:111/Salmonella enterica serotype O:35 O antigen biosynthesis	FALSE	0		7	0	1	0	0	0			
PWY-8222	Escherichia coli serotype O:128 O antigen biosynthesis	FALSE	14.2857142857143		8	0	1	0	1	0	RXN-14572		
PWY-8224	Escherichia coli serotype O:157/Salmonella enterica serotype O:30 O antigen biosynthesis	FALSE	16.6666666666667		7	0	1	0	1	0	RXN-14572		
PWY-8225	GDP-N-acetyl-&alpha;-D-perosamine biosynthesis	FALSE	33.3333333333333		3	0	0	1	1	0	GDPMANDEHYDRA-RXN		RXN-14698
PWY-8226	Escherichia coli serotype O:152 O antigen biosynthesis	FALSE	0		7	0	1	0	0	0			
PWY-8228	Porphyromonas gingivalis O-LPS antigen biosynthesis	FALSE	0		6	0	1	0	0	0			
PWY-8229	UDP-3-acetamido-2,3-dideoxy-2-(seryl)amino-&alpha;-D-glucuronamide biosynthesis	FALSE	0		3	0	0	0	0	0			
PWY-8230	Salmonella enterica serotype O:13 O antigen biosynthesis	FALSE	0		6	0	1	0	0	0			
PWY-8231	Escherichia coli serotype O:127 O antigen biosynthesis	FALSE	14.2857142857143		8	0	1	0	1	0	RXN-14572		
PWY-8232	Shigella boydii serotype 6 O antigen biosynthesis	FALSE	14.2857142857143		8	0	1	0	1	0	RXN-14572		
PWY-8233	Escherichia coli serotype O:169 O antigen biosynthesis	FALSE	12.5		9	0	1	1	1	0	RXN-14572		RXN-22174
PWY-8234	Escherichia coli serotype O:183/Shigella boydii serotype O:10 O antigen biosynthesis	FALSE	14.2857142857143		9	0	2	1	1	0	RXN-14572		RXN-22173
PWY-8235	Escherichia coli serotype O:21/Salmonella enterica serotype O:38 O antigen biosynthesis	FALSE	14.2857142857143		8	0	1	0	1	0	RXN-14572		
PWY-8236	Salmonella enterica serotype O:39 O antigen biosynthesis	FALSE	16.6666666666667		7	0	1	0	1	0	RXN-14572		
PWY-8237	Escherichia coli serotype O:1B/Salmonella enterica serotype O:42 O antigen biosynthesis	FALSE	0		8	0	1	0	0	0			
PWY-8241	Escherichia coli serotype O:71/Salmonella enterica serotype O:28ac O antigen biosynthesis	FALSE	16.6666666666667		7	0	1	0	1	0	RXN-14572		
PWY-8242	Escherichia coli serotype O:51/Salmonella enterica serotype O:57 O antigen biosynthesis	FALSE	14.2857142857143		8	0	1	0	1	0	RXN-14572		
PWY-8243	colanic acid (Escherichia coli K12) biosynthesis	FALSE	11.1111111111111		11	0	2	0	1	0	RXN-11791		
PWY-8244	Escherichia coli serotype O:177 O antigen biosynthesis	FALSE	0		6	0	1	0	0	0			
PWY-8245	lipid IVA biosynthesis (P. gingivalis)	TRUE	88.8888888888889	threshold	9	0	0	0	8	0	RXN-22237 RXN-22238 RXN-22241 RXN-22242 RXN-22244 RXN-22245 RXN-22246 RXN-22247		
PWY-8246	Kdo transfer to lipid IVA (P. gingivalis)	TRUE	100	full	2	0	0	0	2	0	RXN-22248 RXN-22249		
PWY-8247	(Kdo)2-lipid A biosynthesis (P. gingivalis)	FALSE	16.6666666666667		6	0	3	0	1	0	RXN-22252		
PWY-8248	lipid A-core biosynthesis (P. gingivalis)	FALSE	0		7	0	4	0	0	0			
PWY-8250	Escherichia coli serotype O:9 O antigen biosynthesis	FALSE	0		10	0	1	0	0	0			
PWY-8251	Escherichia coli serotype O:2 O antigen biosynthesis	FALSE	0		7	0	1	0	0	0			
PWY-8252	Escherichia coli serotype O:50 O antigen biosynthesis	FALSE	0		6	0	1	0	0	0			
PWY-8253	Escherichia coli serotype O:149/Shigella boydii serotype O1 O antigen biosynthesis	FALSE	0		6	0	1	0	0	0			
PWY-8254	bile acids 7-O epimerization	FALSE	0		4	0	0	0	0	0			
PWY-8255	bile acids 3-O-epimerization	FALSE	0		4	0	0	0	0	0			
PWY-8256	bile acids 12-O-epimerization	FALSE	0		4	0	0	0	0	0			
PWY-8257	Escherichia coli serotype O:52 O antigen biosynthesis	FALSE	0		8	0	1	0	0	0			
PWY-8260	roxarsone degradation I	FALSE	0		2	0	0	0	0	0			
PWY-8261	roxarsone degradation II	TRUE	100	full	1	0	0	0	1	0	RXN1G01-63		
PWY-8262	roxarsone (and nitarsone) degradation III	FALSE	0		4	0	2	0	0	0			
PWY-8263	arsenate detoxification III	FALSE	0		2	0	1	1	0	0			RXN-982
PWY-8264	arsenate detoxification I	FALSE	25		6	1	1	1	1	0	RXN-22326	RXN-21019	RXN-22365
PWY-8265	roxarsone (and nitarsone) degradation IV	FALSE	33.3333333333333		6	0	2	0	2	0	RXN-22355 RXN-22357		
PWY-8266	arsenite methylation (bacterial)	FALSE	0		7	1	0	0	0	0		RXN-21019	
PWY-8267	methylarsonous acid detoxification I	FALSE	0		1	0	1	0	0	0			
PWY-8268	methylarsonous acid detoxification II	TRUE	100	full	1	0	0	0	1	0	RXN-21018		
PWY-8269	methylarsonous acid detoxification III	FALSE	0		1	0	0	0	0	0			
PWY-8270	cyclic electron flow	FALSE	0		3	0	1	0	0	0			
PWY-8271	NADPH to cytochrome c oxidase via plastocyanin	FALSE	66.6666666666667		4	0	1	0	2	0	1.18.1.2-RXN RXN1YI0-22		
PWY-8272	Escherichia coli serotype O:49 O antigen biosynthesis	FALSE	0		8	0	2	0	0	0			
PWY-8273	UDP-3-acetamido-2-amino-2,3-dideoxy-&alpha;-D-glucopyranose biosynthesis	FALSE	50		2	0	0	0	1	0	RXN-22424		
PWY-8274	pyruvate fermentation to (R)-lactate	FALSE	0		1	0	0	0	0	0			
PWY-8275	pyruvate decarboxylation to acetyl CoA III	FALSE	0		1	0	0	0	0	0			
PWY-8276	4-aminobenzoate biosynthesis II	FALSE	50		2	0	0	0	1	0	ADCLY-RXN		
PWY-8277	NAD de novo biosynthesis IV (anaerobic)	TRUE	83.3333333333333	threshold	6	0	0	0	5	0	NAD-SYNTH-GLN-RXN NICONUCADENYLYLTRAN-RXN QUINOLINATE-SYNTHA-RXN QUINOPRIBOTRANS-RXN RXN-9772		
PWY-8279	palmitate biosynthesis III	TRUE	96.551724137931	threshold	29	0	0	1	28	1	4.2.1.58-RXN 4.2.1.59-RXN 4.2.1.61-RXN RXN-9514 RXN-9515 RXN-9516 RXN-9518 RXN-9520 RXN-9521 RXN-9523 RXN-9524 RXN-9526 RXN-9527 RXN-9528 RXN-9530 RXN-9531 RXN-9532 RXN-9533 RXN-9534 RXN-9535 RXN-9536 RXN-9537 RXN-9538 RXN-9539 RXN-9540 RXN-9542 RXN-9623 RXN-9655		RXN-9515
PWY-8280	stearate biosynthesis IV	FALSE	66.6666666666667		6	0	0	1	4	0	RXN-16380 RXN-9632 RXN-9633 RXN-9634		RXN-22455
PWY-8281	4-aminobenzoate biosynthesis III	FALSE	0		1	0	0	0	0	0			
PWY-8282	adenosylcobinamide-GDP salvage from assorted adenosylcobamides	FALSE	50		2	0	0	0	1	0	COBINPGUANYLYLTRANS-RXN		
PWY-8283	lipid IVA biosynthesis (generic)	TRUE	83.3333333333333	threshold	6	0	0	0	5	0	RXN-22480 RXN-22481 RXN-22482 RXN-22484 RXN-22485		
PWY-8284	Kdo transfer to lipid IVA (generic)	TRUE	100	full	2	0	0	0	2	0	RXN-22486 RXN-22487		
PWY-8284-1	Kdo transfer to lipid IVA (Vibrio cholerae serogroup O1 El Tor)	FALSE	50		2	0	0	0	1	0	RXN2G6Z-2		
PWY-8285	(Kdo)2-lipid A biosynthesis (generic)	FALSE	0		2	0	0	0	0	0			
PWY-8286	carbofuran degradation I	FALSE	0		5	0	4	0	0	0			
PWY-8287	carbofuran degradation II	FALSE	0		3	0	2	0	0	0			
PWY-8288	carbofuran degradation III	FALSE	0		1	0	0	0	0	0			
PWY-8291	L-aspartate degradation II (aerobic)	FALSE	66.6666666666667		3	0	1	0	2	0	ASPARTASE-RXN GLUTAMINESYN-RXN		
PWY-8292	trimethylamine N-oxide biosynthesis	FALSE	0		1	0	0	0	0	0			
PWY-8293	alazopeptin biosynthesis	FALSE	0		5	0	5	0	0	0			
PWY-8294	L-aspartate degradation III (anaerobic)	FALSE	66.6666666666667		3	0	1	0	2	0	ASPARTASE-RXN GLUTAMINESYN-RXN		
PWY-8295	nitrite biosynthesis	FALSE	0		2	0	0	0	0	0			
PWY-8296	cremeomycin biosynthesis	FALSE	28.5714285714286		7	0	0	1	2	0	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN ASPARTATEKIN-RXN		RXN-22533
PWY-8297	6-diazo-5-oxo-L-norleucine biosynthesis	FALSE	0		3	0	3	0	0	0			
PWY-8298	streptozotocin biosynthesis	FALSE	0		3	0	1	0	0	0			
PWY-8299	(3S)-diazinane-3-carboxylate biosynthesis	FALSE	0		2	0	0	0	0	0			
PWY-8300	D-cycloserine inhibition of pyridoxal 5'-phosphate	FALSE	0		7	6	1	0	0	0		RXN-22544 RXN-22545 RXN-22546 RXN-22547 RXN-22548 RXN-22549	
PWY-8302	S-(6-hydroxy-4-methylhexan-4-yl)-L-cysteinylglycine degradation	FALSE	33.3333333333333		3	0	1	0	1	0	RXN-19544		
PWY-8303	reductive glycine pathway of autotrophic CO2 fixation	FALSE	55.5555555555556		9	0	0	0	5	0	ACETATE--COA-LIGASE-RXN ACETATEKIN-RXN GCVMULTI-RXN METHENYLTHFCYCLOHYDRO-RXN METHYLENETHFDEHYDROG-NADP-RXN		
PWY-8306	methoxylated aromatic compound degradation I	FALSE	0		2	0	0	0	0	0			
PWY-8307	L-carnitine degradation IV	FALSE	0		2	0	1	0	0	0			
PWY-8308	thiazole component of thiamine diphosphate biosynthesis IV	FALSE	0		2	0	1	0	0	0			
PWY-8314	inulin degradation	FALSE	0		3	0	0	0	0	0			
PWY-8317	cyclobis-(1&rarr;6)-&alpha;-nigerosyl biosynthesis	FALSE	0		3	0	0	0	0	0			
PWY-8318	L-fucose degradation III	FALSE	50		8	2	0	0	3	0	L-FUCONATE-HYDRATASE-RXN RXN-12096 RXN-22641	RXN-22638 RXN0-5298	
PWY-8319	NiFe(CO)(CN)2 cofactor biosynthesis	FALSE	0		10	0	1	0	0	0			
PWY-8320	(3R)-N-[(2S)-1-hydroxy-6-[(3R)-3-isocyanobutanamido]hexan-2-yl]-3-isocyanobutanamide biosynthesis	FALSE	33.3333333333333		7	0	1	0	2	0	RXN-22660 RXN-22664		
PWY-8324	D-tagatose degradation	FALSE	0		3	0	1	0	0	0			
